URL,Hotel Name,Is New,Total Rating,Price,Original Price,Discount,Hotel ID
https://www.oyorooms.com/41014,OYO Hotel Aqueens Plaza,0,194 Ratings,₹827,₹2362,64% off,41014
https://www.oyorooms.com/41152,Super OYO Urban Ville,0,248 Ratings,₹993,₹2838,65% off,41152
https://www.oyorooms.com/4213,Super OYO Collection O Hotel Joy,0,1339 Ratings,₹1060,₹3292,67% off,4213
https://www.oyorooms.com/42980,OYO Kiran Palace,0,115 Ratings,₹664,₹2744,75% off,42980
https://www.oyorooms.com/44806,Super OYO C M Regency,0,845 Ratings,₹849,₹2502,66% off,44806
https://www.oyorooms.com/46351,OYO Hotel Jai Ambay International,0,740 Ratings,₹1232,₹3842,67% off,46351
https://www.oyorooms.com/46733,Super OYO Hotel Morgan,0,660 Ratings,₹833,₹2596,67% off,46733
https://www.oyorooms.com/46898,OYO Ekta My Stay,1,,₹573,₹1898,69% off,46898
https://www.oyorooms.com/48890,OYO Hotel Suraj Villa,0,465 Ratings,₹784,₹2434,67% off,48890
https://www.oyorooms.com/4903,OYO Hotel Apple 9,0,1170 Ratings,₹818,₹2523,67% off,4903
https://www.oyorooms.com/50424,OYO Hotel Apoorva Deluxe,0,72 Ratings,₹803,₹2295,65% off,50424
https://www.oyorooms.com/50961,Flagship Hotel Iqra Inn,0,23 Ratings,₹1118,₹3195,65% off,50961
https://www.oyorooms.com/52684,OYO Flagship 30930 Hotel Jaipur Inn,1,,₹718,₹2051,64% off,52684
https://www.oyorooms.com/53237,OYO Flagship 33474 Hotel Raj Palace,0,17 Ratings,₹1134,₹3239,64% off,53237
https://www.oyorooms.com/53915,OYO Hotel Lotus Prime,0,81 Ratings,₹660,₹2048,67% off,53915
https://www.oyorooms.com/541,OYO Townhouse 916 Hotel Tatva,0,236 Ratings,₹1257,₹3591,64% off,541
https://www.oyorooms.com/55147,OYO Townhouse 1011 Hotel Season Park 2,0,700 Ratings,₹1643,₹4694,64% off,55147
https://www.oyorooms.com/55978,OYO Hotel Govindam Palaza,0,702 Ratings,₹1228,₹3508,64% off,55978
https://www.oyorooms.com/56449,Collection O Hotel Golden Leaf,0,982 Ratings,₹893,₹3059,70% off,56449
https://www.oyorooms.com/57960,SPOT ON 39561 Hotel Deep,0,75 Ratings,₹849,₹2427,65% off,57960
https://www.oyorooms.com/59132,SPOT ON Kukas Guest House,0,109 Ratings,₹465,₹1672,72% off,59132
https://www.oyorooms.com/59905,OYO Flagship 41443 Hotel Rajwada,1,,₹799,₹1915,58% off,59905
https://www.oyorooms.com/61030,SPOT ON 42770 Hotel Govindam Palace,0,210 Ratings,₹597,₹1941,69% off,61030
https://www.oyorooms.com/6185,OYO Flagship 3950 Hotel Hayat Residency,0,10 Ratings,₹1022,₹2921,65% off,6185
https://www.oyorooms.com/6223,Collection O Hotel Tip Top,0,730 Ratings,₹1078,₹3079,64% off,6223
https://www.oyorooms.com/74371,OYO Flagship 45931 Hotel Ganesham,0,6 Ratings,₹886,₹2532,65% off,74371
https://www.oyorooms.com/7518,Collection O Hotel Konark Palace,0,223 Ratings,₹1045,₹2985,64% off,7518
https://www.oyorooms.com/76419,OYO Hotel S-14,1,,₹747,₹2348,68% off,76419
https://www.oyorooms.com/79251,Sunday Hotel Jaipur,0,365 Ratings,₹3660,₹6828,46% off,79251
https://www.oyorooms.com/79337,OYO Blooming Beds,0,235 Ratings,₹780,₹2626,70% off,79337
https://www.oyorooms.com/80132,OYO Hotel Shiv Shakti,0,188 Ratings,₹615,₹1954,68% off,80132
https://www.oyorooms.com/81794,Flagship Hotel Blue Diamond,1,,₹620,₹2523,75% off,81794
https://www.oyorooms.com/82850,OYO Hotel Gd Palace,0,94 Ratings,₹621,₹2366,73% off,82850
https://www.oyorooms.com/84020,SPOT ON Rajputana Homestay,1,,₹612,₹2020,69% off,84020
https://www.oyorooms.com/84777,Flagship Hotel Royal Blue,1,,₹615,₹2112,70% off,84777
https://www.oyorooms.com/85075,OYO Ekansh Palace,1,,₹907,₹2592,65% off,85075
https://www.oyorooms.com/87274,Collection O Hotel Gulmohar,0,232 Ratings,₹572,₹2329,75% off,87274
https://www.oyorooms.com/89012,OYO The Nandini's Guest House,0,61 Ratings,₹676,₹2112,67% off,89012
https://www.oyorooms.com/89336,Flagship Shagun Home,0,307 Ratings,₹1100,₹3144,65% off,89336
https://www.oyorooms.com/9063,OYO Hotel Grand Akshay,0,1093 Ratings,₹648,₹2378,72% off,9063
https://www.oyorooms.com/91788,OYO Pragati Inn,0,292 Ratings,₹615,₹1911,67% off,91788
https://www.oyorooms.com/92183,OYO Flagship 67616 Hotel Classico Inn,0,5 Ratings,₹707,₹2305,69% off,92183
https://www.oyorooms.com/92792,OYO Hotel Jaya Palace,0,263 Ratings,₹609,₹2285,73% off,92792
https://www.oyorooms.com/93308,SPOT ON 68319 Hotel Nakhralo Rajasthan Resort,1,,₹556,₹1794,69% off,93308
https://www.oyorooms.com/95109,Flagship Ridhi Sidhi Regency,0,115 Ratings,₹564,₹1997,71% off,95109
https://www.oyorooms.com/96824,OYO Hotel Sai Kripa,0,436 Ratings,₹620,₹1977,68% off,96824
https://www.oyorooms.com/98145,OYO Castle Komal,0,135 Ratings,₹606,₹2404,74% off,98145
https://www.oyorooms.com/98283,SPOT ON Hotel Red Tomato,1,,₹465,₹1449,67% off,98283
https://www.oyorooms.com/99650,OYO Flagship 71491 Hotel Ganesham,1,,₹664,₹2329,71% off,99650
https://www.oyorooms.com/191188,OYO Hotel Gj Heritage,0,26 Ratings,₹834,₹3602,76% off,191188
https://www.oyorooms.com/193138,Flagship The Royal Bharti Hotel,1,,₹1023,₹3765,72% off,193138
https://www.oyorooms.com/213160,OYO Flagship 813861 Hotel Jaisalmer Heritage Haveli,0,1 Ratings,₹576,₹2082,72% off,213160
https://www.oyorooms.com/189743,OYO Best Stay,0,33 Ratings,₹912,₹2832,67% off,189743
https://www.oyorooms.com/190078,OYO Knight Inn,0,111 Ratings,₹888,₹2537,64% off,190078
https://www.oyorooms.com/196869,Flagship Hotel Bubbles,1,,₹1051,₹3002,64% off,196869
https://www.oyorooms.com/197270,OYO Hotel Inu,0,203 Ratings,₹904,₹2807,67% off,197270
https://www.oyorooms.com/198131,OYO Flagship 804918 Hotel Chawla's 7 Star Inn,0,12 Ratings,₹948,₹2708,64% off,198131
https://www.oyorooms.com/198270,OYO 80497E Avyan Villa,0,55 Ratings,₹576,₹2404,76% off,198270
https://www.oyorooms.com/200610,OYO Hotel Inn,0,61 Ratings,₹889,₹2759,67% off,200610
https://www.oyorooms.com/20320,OYO Flagship 12871 Rehan Basera,1,,₹799,₹2811,71% off,20320
https://www.oyorooms.com/209137,Super OYO 81157G Amy Inn,1,,₹650,₹2096,68% off,209137
https://www.oyorooms.com/211519,OYO 812928 Rajmani Motel,0,5 Ratings,₹1161,₹3317,64% off,211519
https://www.oyorooms.com/211714,OYO 813046 Dream Lounge,0,19 Ratings,₹626,₹1789,65% off,211714
https://www.oyorooms.com/211716,OYO Flagship 813048 Hotel Skyorchid,0,24 Ratings,₹984,₹2811,64% off,211716
https://www.oyorooms.com/41220,Super OYO Flagship 18478 Hotel Max,0,4005 Ratings,₹1129,₹3505,67% off,41220
https://www.oyorooms.com/42423,Super OYO Flagship 19355 Hotel Blessing Inn,0,46 Ratings,₹1202,₹3434,64% off,42423
https://www.oyorooms.com/6803,Super OYO Flagship Hotel Rajmahal,0,181 Ratings,₹1257,₹3591,64% off,6803
https://www.oyorooms.com/8164,Capital O Hotel Inderprasth,1,,₹1252,₹3577,64% off,8164
https://www.oyorooms.com/171433,Collection O Hotel Moon,1,,₹1180,₹3371,64% off,171433
https://www.oyorooms.com/179205,OYO Home Tawi View Home,0,84 Ratings,₹1179,₹3369,65% off,179205
https://www.oyorooms.com/18531,Capital O Hotel Shivalik Hills,1,,₹1928,₹5508,64% off,18531
https://www.oyorooms.com/190936,OYO Nag Hill View,1,,₹549,₹3369,83% off,190936
https://www.oyorooms.com/193317,OYO Hotel Jk Breeze,0,28 Ratings,₹1179,₹3369,65% off,193317
https://www.oyorooms.com/195282,Flagship Hotel Starwood,0,36 Ratings,₹1184,₹3384,65% off,195282
https://www.oyorooms.com/197920,SPOT ON Hotel River View,1,,₹1184,₹3384,65% off,197920
https://www.oyorooms.com/198946,POP Home Zohan Homestay,1,,₹1184,₹3384,65% off,198946
https://www.oyorooms.com/20279,Super OYO Hotel Maa Residency,0,902 Ratings,₹1888,₹5394,64% off,20279
https://www.oyorooms.com/210331,OYO Flagship 812279 Hotel River View Home,1,,₹1133,₹3237,64% off,210331
https://www.oyorooms.com/27322,OYO Flagship 12976 Hotel New Fiza,0,16 Ratings,₹1184,₹3397,65% off,27322
https://www.oyorooms.com/42650,OYO Hotel Jammu Palace,0,36 Ratings,₹1179,₹3640,67% off,42650
https://www.oyorooms.com/91728,SPOT ON 67296 Hotel Kissan,1,,₹1222,₹3491,64% off,91728
https://www.oyorooms.com/62803,OYO Flagship 45011 Sumukh Hotel,0,132 Ratings,₹1272,₹3635,65% off,62803
https://www.oyorooms.com/107839,SPOT ON Harihar Hotel,1,,₹788,₹2448,67% off,107839
https://www.oyorooms.com/113026,Flagship Hotel Grand Id,0,250 Ratings,₹891,₹2454,63% off,113026
https://www.oyorooms.com/14958,Collection O Dada's Villa Residency,0,105 Ratings,₹1464,₹4182,64% off,14958
https://www.oyorooms.com/164363,Flagship Hotel Creation Premium,0,86 Ratings,₹576,₹1789,67% off,164363
https://www.oyorooms.com/169604,OYO Flagship 85554 Hotel Premium Hari,0,114 Ratings,₹1124,₹3397,66% off,169604
https://www.oyorooms.com/190031,Flagship Hotel Rudra Residency,0,326 Ratings,₹909,₹2824,67% off,190031
https://www.oyorooms.com/198736,Flagship Gurunanak Residency,0,93 Ratings,₹989,₹2825,64% off,198736
https://www.oyorooms.com/202363,OYO Flagship Prakash Inn,0,255 Ratings,₹957,₹2734,64% off,202363
https://www.oyorooms.com/206021,Flagship Hotel Jagbamda,0,59 Ratings,₹838,₹3397,75% off,206021
https://www.oyorooms.com/207094,OYO Flagship 81047 Hotel Dream Inn,0,13 Ratings,₹994,₹2839,64% off,207094
https://www.oyorooms.com/208580,OYO Flagship 811349 Dream Connect,0,15 Ratings,₹1334,₹3812,65% off,208580
https://www.oyorooms.com/209177,OYO Flagship 811614 Hotel C. Inn,1,,₹829,₹2574,67% off,209177
https://www.oyorooms.com/211638,Collection O 812995 Hotel Trax International,1,,₹2598,₹7424,65% off,211638
https://www.oyorooms.com/39805,OYO Atithi Bhawan,1,,₹611,₹2344,73% off,39805
https://www.oyorooms.com/42615,OYO Spc & Span,1,,₹606,₹3757,83% off,42615
https://www.oyorooms.com/61042,Flagship Hotel Neelkanth,1,,₹611,₹3787,83% off,61042
https://www.oyorooms.com/6819,Collection O Hotel Greenpark,0,1094 Ratings,₹1121,₹3623,69% off,6819
https://www.oyorooms.com/81965,Flagship Hotel Subheksha,0,714 Ratings,₹891,₹2547,65% off,81965
https://www.oyorooms.com/82508,Capital O Hotel All Seasons,0,1046 Ratings,₹1328,₹3794,64% off,82508
https://www.oyorooms.com/88184,OYO The Orchid,0,546 Ratings,₹1103,₹3425,67% off,88184
https://www.oyorooms.com/210449,OYO 812346 Rock Star Hotel,1,,₹626,₹1789,65% off,210449
https://www.oyorooms.com/103503,SPOT ON Shree Radha Guest House,0,144 Ratings,₹349,₹1506,76% off,103503
https://www.oyorooms.com/115537,OYO Khard Palace,1,,₹581,₹2072,71% off,115537
https://www.oyorooms.com/210337,OYO Flagship 812285 Vikash Palace,0,13 Ratings,₹911,₹2604,65% off,210337
https://www.oyorooms.com/53386,OYO Flagship 35425 Hotel Duke Inn,0,11 Ratings,₹1289,₹3684,65% off,53386
https://www.oyorooms.com/114945,SPOT ON Stacy Guest House,1,,₹788,₹2448,67% off,114945
https://www.oyorooms.com/211973,OYO 813199 Varish Family Dhaba,0,2 Ratings,₹678,₹1938,65% off,211973
https://www.oyorooms.com/109534,Capital O Maurya Inn,1,,₹898,₹2984,69% off,109534
https://www.oyorooms.com/109716,Super OYO Dev Villas Guest House,0,354 Ratings,₹1291,₹3688,64% off,109716
https://www.oyorooms.com/110887,OYO Hotel Paradise Inn,0,225 Ratings,₹995,₹2844,65% off,110887
https://www.oyorooms.com/112998,OYO Hotel Raj,0,90 Ratings,₹990,₹2838,65% off,112998
https://www.oyorooms.com/15759,OYO Hotel Udai Garh Palace,0,98 Ratings,₹1370,₹3915,65% off,15759
https://www.oyorooms.com/171868,OYO Mahadev Hotel,0,91 Ratings,₹801,₹3339,76% off,171868
https://www.oyorooms.com/192140,Super OYO Flagship Blackbull Hotel,0,249 Ratings,₹1204,₹3441,65% off,192140
https://www.oyorooms.com/194855,SPOT ON Rajawat Guest House,0,35 Ratings,₹796,₹2783,71% off,194855
https://www.oyorooms.com/204491,OYO Devmahal Hotel,0,50 Ratings,₹796,₹2563,68% off,204491
https://www.oyorooms.com/205860,Flagship Raj Villas,0,29 Ratings,₹893,₹2724,67% off,205860
https://www.oyorooms.com/209179,OYO Flagship 811615 Sky Inn Guest House,0,23 Ratings,₹898,₹2567,65% off,209179
https://www.oyorooms.com/210921,OYO 812644 Moonlight Stay,0,2 Ratings,₹599,₹2717,77% off,210921
https://www.oyorooms.com/40752,Flagship Ranibagh Palace,0,34 Ratings,₹1436,₹4104,65% off,40752
https://www.oyorooms.com/42992,Super OYO Anand Hotel Jodhpur,0,612 Ratings,₹1341,₹3832,65% off,42992
https://www.oyorooms.com/51572,Collection O S B Excellency,0,349 Ratings,₹1880,₹5371,64% off,51572
https://www.oyorooms.com/54735,OYO Poonam Guest House,0,107 Ratings,₹990,₹2829,65% off,54735
https://www.oyorooms.com/56767,Flagship Rawat Resorts,0,7 Ratings,₹796,₹3094,74% off,56767
https://www.oyorooms.com/58500,SPOT ON Sapphire Inn,0,253 Ratings,₹968,₹2765,64% off,58500
https://www.oyorooms.com/59894,OYO 41434 The Thar Mid Way Hotel And Restaurant,0,26 Ratings,₹875,₹2501,65% off,59894
https://www.oyorooms.com/94656,Super OYO Jagmohan Hotel,0,491 Ratings,₹1033,₹2951,64% off,94656
https://www.oyorooms.com/198260,POP Hotel The Gyan Regency,1,,₹913,₹2834,67% off,198260
https://www.oyorooms.com/204929,Collection O The Grand Megha Resort,0,74 Ratings,₹2088,₹5979,65% off,204929
https://www.oyorooms.com/204963,SPOT ON 809299 The Sanvi Lodge,1,,₹726,₹2523,71% off,204963
https://www.oyorooms.com/48153,Collection O 26984 New Sky Star Hotel,0,4 Ratings,₹958,₹2738,65% off,48153
https://www.oyorooms.com/54803,SPOT ON Gyan Regency,1,,₹1511,₹4318,65% off,54803
https://www.oyorooms.com/83896,OYO Flagship 62356 Golden Orchid,1,,₹626,₹4125,84% off,83896
https://www.oyorooms.com/177433,POP J B Farm House,1,,₹1047,₹2992,65% off,177433
https://www.oyorooms.com/106175,Flagship Vj Inn Nagamalli Thota,1,,₹1772,₹5062,64% off,106175
https://www.oyorooms.com/110194,Flagship Sea Coastal Inn,0,99 Ratings,₹1299,₹3591,63% off,110194
https://www.oyorooms.com/113133,Flagship Sea Coastal,0,225 Ratings,₹1257,₹3591,64% off,113133
https://www.oyorooms.com/168758,Super OYO Capital O De Alphabet Kakinada,0,118 Ratings,₹1870,₹5344,65% off,168758
https://www.oyorooms.com/190018,OYO Coastal Inn Luxury Service Apartments,0,152 Ratings,₹1272,₹3634,64% off,190018
https://www.oyorooms.com/190177,OYO Coastal Inn Villa,0,162 Ratings,₹1257,₹3591,64% off,190177
https://www.oyorooms.com/199231,OYO Flagship 805641 The Central Guest House,0,8 Ratings,₹1319,₹3768,64% off,199231
https://www.oyorooms.com/213613,OYO Flagship 814079 The Best Inn,1,,₹1504,₹4298,65% off,213613
https://www.oyorooms.com/55673,OYO G P Residency,0,292 Ratings,₹1000,₹2857,64% off,55673
https://www.oyorooms.com/61379,OYO Coastal Inn,0,116 Ratings,₹1252,₹3577,64% off,61379
https://www.oyorooms.com/77968,Collection O Stay Inn Luxury Service Apartments,1,,₹1092,₹3121,65% off,77968
https://www.oyorooms.com/83349,SPOT ON Sri Devi Residency,1,,₹465,₹1814,74% off,83349
https://www.oyorooms.com/90305,SPOT ON 66468 The Golden Grand,1,,₹903,₹2579,64% off,90305
https://www.oyorooms.com/101626,OYO Pradhann Home Stay,0,1 Ratings,₹1028,₹3204,67% off,101626
https://www.oyorooms.com/172896,OYO Home Heritage 15 Homestay,1,,₹1879,₹5368,64% off,172896
https://www.oyorooms.com/181452,Capital O Tamu Homestay,0,8 Ratings,₹1063,₹3876,72% off,181452
https://www.oyorooms.com/49137,Flagship Samfelma Lodge,0,102 Ratings,₹1150,₹3717,69% off,49137
https://www.oyorooms.com/96735,OYO Yankee's Stay,0,2 Ratings,₹1028,₹3204,67% off,96735
https://www.oyorooms.com/107879,Sangamam Homes,1,,₹899,₹2934,69% off,107879
https://www.oyorooms.com/208526,SPOT ON 81130 Manorama Residency,1,,₹916,₹2921,68% off,208526
https://www.oyorooms.com/59178,SPOT ON 40760 Sangamam Tourist Home,0,207 Ratings,₹767,₹2240,65% off,59178
https://www.oyorooms.com/88204,OYO Al Ameen Residency,0,114 Ratings,₹1276,₹3645,64% off,88204
https://www.oyorooms.com/98737,Liberty Apartments,0,390 Ratings,₹1129,₹4157,72% off,98737
https://www.oyorooms.com/101845,OYO Flagship 72709 Hotel Hansa Palace,0,2 Ratings,₹949,₹2987,68% off,101845
https://www.oyorooms.com/104760,Collection O Sr Inn Awas Vikas,0,1069 Ratings,₹901,₹2979,69% off,104760
https://www.oyorooms.com/104883,Capital O Hotel Shree Galaxy,0,903 Ratings,₹1025,₹3184,67% off,104883
https://www.oyorooms.com/105601,OYO Hotel Samrat,0,213 Ratings,₹1199,₹4107,70% off,105601
https://www.oyorooms.com/108801,Super OYO Flagship Hotel Kanha Classic,0,1370 Ratings,₹988,₹2853,65% off,108801
https://www.oyorooms.com/108974,Flagship Hotel Ashoka Inn,0,747 Ratings,₹949,₹2674,64% off,108974
https://www.oyorooms.com/108995,OYO Townhouse 77788 Townhouse 405 Mall Road,0,980 Ratings,₹1395,₹4076,65% off,108995
https://www.oyorooms.com/110437,Collection O The Shubham- Kakadeo,1,,₹1081,₹3088,64% off,110437
https://www.oyorooms.com/113932,Collection O Hotel Mandakini,0,73 Ratings,₹1302,₹3719,64% off,113932
https://www.oyorooms.com/155831,OYO Townhouse 703 Super-3 Govind Nagar,0,336 Ratings,₹1234,₹3872,68% off,155831
https://www.oyorooms.com/169829,Capital O Hotel Shree,0,256 Ratings,₹631,₹2349,73% off,169829
https://www.oyorooms.com/173480,Capital O 87074 Townhouse Govinda Royal,0,377 Ratings,₹1283,₹3985,67% off,173480
https://www.oyorooms.com/174158,OYO The Villa Court View,1,,₹958,₹2975,67% off,174158
https://www.oyorooms.com/182365,POP Stellars Hotel Club And Restorent,1,,₹736,₹2285,67% off,182365
https://www.oyorooms.com/182975,OYO Flagship 89895 Hotel Star Link,0,116 Ratings,₹1876,₹5361,65% off,182975
https://www.oyorooms.com/186444,OYO Townhouse 1075 Hotel Spotlight,1,,₹1597,₹4562,64% off,186444
https://www.oyorooms.com/191839,Flagship Chandra Deep Hotel,1,,₹862,₹2712,68% off,191839
https://www.oyorooms.com/193371,OYO Townhouse 1123 Kalyanpur Metro,0,188 Ratings,₹1279,₹3971,67% off,193371
https://www.oyorooms.com/195836,Collection O Hotel Blueline,1,,₹1057,₹2886,63% off,195836
https://www.oyorooms.com/197052,Flagship Sai Galaxy Hotel & Restaurant,0,68 Ratings,₹599,₹2825,78% off,197052
https://www.oyorooms.com/198712,Collection O Hotel Mohan Paradise,0,1 Ratings,₹821,₹2742,70% off,198712
https://www.oyorooms.com/199506,Flagship Hotel Neelkanth,1,,₹776,₹2912,73% off,199506
https://www.oyorooms.com/200936,OYO Flagship Shyam Inn,0,45 Ratings,₹1206,₹3445,64% off,200936
https://www.oyorooms.com/200973,OYO Flagship 806756 Hotel Surya Galaxy,0,18 Ratings,₹1354,₹3869,65% off,200973
https://www.oyorooms.com/201112,Flagship Hotel Ashirvad,0,8 Ratings,₹1300,₹3906,66% off,201112
https://www.oyorooms.com/201554,OYO The Rich Chair Hotel Restaurant And Banquet Hall,1,,₹599,₹2859,79% off,201554
https://www.oyorooms.com/201946,Collection O Hotel Maharoopa Palace,0,96 Ratings,₹792,₹2716,70% off,201946
https://www.oyorooms.com/202004,OYO Flagship Ganga Galaxy Hotels And Banquet,1,,₹967,₹3002,67% off,202004
https://www.oyorooms.com/202726,SPOT ON Emerald P G H (Prayag Guest House),0,152 Ratings,₹649,₹2353,72% off,202726
https://www.oyorooms.com/203593,POP Uttam Galaxy,1,,₹821,₹2566,68% off,203593
https://www.oyorooms.com/203904,Flagship Hotel Sd Grand,0,33 Ratings,₹1022,₹2921,65% off,203904
https://www.oyorooms.com/205472,Collection O Rudraksha Continental,0,60 Ratings,₹792,₹2181,63% off,205472
https://www.oyorooms.com/205503,OYO Shri Durga Hotel,0,5 Ratings,₹599,₹2989,79% off,205503
https://www.oyorooms.com/206013,SPOT ON J S Residency,1,,₹821,₹2566,68% off,206013
https://www.oyorooms.com/206147,OYO Flagship 809848 Hotel Lotus,0,8 Ratings,₹1134,₹3521,67% off,206147
https://www.oyorooms.com/206794,OYO Flagship 810285 Ss Hotel,0,39 Ratings,₹1046,₹2989,65% off,206794
https://www.oyorooms.com/206948,OYO Flagship 810383 Nandan Palace,1,,₹599,₹2744,78% off,206948
https://www.oyorooms.com/207113,OYO Flagship 810482 Hotel Mandakini,1,,₹1204,₹3439,64% off,207113
https://www.oyorooms.com/208241,OYO Flagship 811118 HOTEL DESTINY,0,2 Ratings,₹576,₹2419,76% off,208241
https://www.oyorooms.com/208904,OYO Flagship 81140 Dwivedi hotel and banquet hall,0,10 Ratings,₹792,₹2492,68% off,208904
https://www.oyorooms.com/208910,OYO 81141 Mangal Bhawan,0,2 Ratings,₹792,₹2504,68% off,208910
https://www.oyorooms.com/208912,Super OYO Flagship 81141 Hotel Maa Pitambara,1,,₹963,₹2989,67% off,208912
https://www.oyorooms.com/208916,OYO Flagship 811421 Hotel Town Palace,0,32 Ratings,₹1002,₹2862,64% off,208916
https://www.oyorooms.com/209467,Collection O 811773  Hotel Shubharambh,0,4 Ratings,₹854,₹2912,70% off,209467
https://www.oyorooms.com/209505,OYO Flagship 811800 Pitambara hotel,1,,₹690,₹2486,72% off,209505
https://www.oyorooms.com/209783,OYO Flagship 811996 Hotel Mannu Grand,0,7 Ratings,₹854,₹2439,64% off,209783
https://www.oyorooms.com/209833,OYO Flagship 812030 New Meeranjay Mansion,0,24 Ratings,₹652,₹2292,71% off,209833
https://www.oyorooms.com/211417,OYO 812869 Shivatri Reshort,0,1 Ratings,₹626,₹1789,65% off,211417
https://www.oyorooms.com/211517,OYO Flagship 812926 Lucky Hotel,1,,₹946,₹2704,65% off,211517
https://www.oyorooms.com/211554,OYO Flagship 812960 S. L hotel,0,6 Ratings,₹871,₹2705,67% off,211554
https://www.oyorooms.com/212094,OYO Flagship 813281 Hotel Panjabi,0,4 Ratings,₹1001,₹2859,64% off,212094
https://www.oyorooms.com/212491,OYO Flagship 81301A Opple Inn,1,,₹1002,₹2862,64% off,212491
https://www.oyorooms.com/212577,SPOT ON 813553 Star hotel,0,3 Ratings,₹638,₹1824,65% off,212577
https://www.oyorooms.com/212709,SPOT ON 813639 A. K ROYAL HOTEL,0,2 Ratings,₹784,₹2239,64% off,212709
https://www.oyorooms.com/212803,OYO Flagship 813663 Sona Palace,0,3 Ratings,₹948,₹2708,64% off,212803
https://www.oyorooms.com/213281,Spot ON 813929 Holiday Inn Hotel & Restaurant,1,,₹549,₹1647,66% off,213281
https://www.oyorooms.com/39607,Capital O Hotel Shri Pushpraj By Mng Rooms,0,183 Ratings,₹1057,₹3845,72% off,39607
https://www.oyorooms.com/43937,Super OYO Hotel Ashoka International,0,510 Ratings,₹1525,₹3959,61% off,43937
https://www.oyorooms.com/55388,OYO Hotel Gagan Sagar,1,,₹954,₹2961,67% off,55388
https://www.oyorooms.com/58520,SPOT ON 40076 Hotel Sunny,1,,₹667,₹2262,70% off,58520
https://www.oyorooms.com/74275,OYO The Villa By Mng Rooms,0,119 Ratings,₹1299,₹3262,60% off,74275
https://www.oyorooms.com/77406,OYO Heritage Villa By Mng Rooms,0,176 Ratings,₹949,₹2827,66% off,77406
https://www.oyorooms.com/84095,OYO Hotel City Palace,1,,₹836,₹2511,66% off,84095
https://www.oyorooms.com/96334,OYO 69930 Hotel Kanha Dham,0,1042 Ratings,₹876,₹2719,67% off,96334
https://www.oyorooms.com/47761,Super OYO Flagship Hotel Aljemin,0,998 Ratings,₹1410,₹4263,66% off,47761
https://www.oyorooms.com/200940,Super OYO Flagship Sai Leela Residency,0,439 Ratings,₹1670,₹4771,64% off,200940
https://www.oyorooms.com/206221,Flagship Hotel Satya Inn,0,51 Ratings,₹1536,₹4771,67% off,206221
https://www.oyorooms.com/50565,OYO KSL Guest House,1,,₹1217,₹3957,69% off,50565
https://www.oyorooms.com/78772,OYO Flagship Laxmi Residency,0,252 Ratings,₹1411,₹4031,64% off,78772
https://www.oyorooms.com/209056,OYO 811527 Hotel Tanvi,0,4 Ratings,₹599,₹2009,70% off,209056
https://www.oyorooms.com/115031,Super OYO Collection O 82887 Hotel Star Inn,0,56 Ratings,₹1698,₹4852,65% off,115031
https://www.oyorooms.com/193891,Flagship Shah Ji,1,,₹576,₹2734,78% off,193891
https://www.oyorooms.com/3960,Super OYO Hotel Pearl,1,,₹599,₹2432,75% off,3960
https://www.oyorooms.com/196334,OYO Hotel Majali Top,0,24 Ratings,₹581,₹2204,73% off,196334
https://www.oyorooms.com/207348,OYO Home 810612 Satyam Home Stay Kasauli Dharampur,0,25 Ratings,₹1028,₹3381,69% off,207348
https://www.oyorooms.com/204896,POP The Villager's Residency,1,,₹917,₹2847,67% off,204896
https://www.oyorooms.com/210042,OYO 812125 Hotel Royal Residency,1,,₹720,₹2058,65% off,210042
https://www.oyorooms.com/211698,OYO Flagship 813031 Art Food Corner,1,,₹1766,₹5047,65% off,211698
https://www.oyorooms.com/189873,POP Pinki Homestay,1,,₹2894,₹8268,64% off,189873
https://www.oyorooms.com/198177,Flagship Table And Talk,0,27 Ratings,₹2325,₹6642,64% off,198177
https://www.oyorooms.com/210747,OYO HOME 812545 Naseeb Guest House,1,,₹399,₹5397,92% off,210747
https://www.oyorooms.com/115428,Flagship Ekora Resort,0,206 Ratings,₹1028,₹3712,72% off,115428
https://www.oyorooms.com/212814,OYO Flagship 813673 SHRI HARI OM TATSAT HOMESTAY,1,,₹2204,₹6297,64% off,212814
https://www.oyorooms.com/213537,OYO Flagship 814036 Subhashish Homestay,1,,₹2325,₹6642,64% off,213537
https://www.oyorooms.com/163633,OYO Jp Palace,0,67 Ratings,₹572,₹2344,75% off,163633
https://www.oyorooms.com/210899,SPOT ON 812626 The Sainik Hotel & Resorts,1,,₹651,₹1941,66% off,210899
https://www.oyorooms.com/114346,Flagship Dinesh Home Stay,1,,₹869,₹3020,71% off,114346
https://www.oyorooms.com/163325,Collection O 84540 Hotel Sindhu,1,,₹1349,₹3712,63% off,163325
https://www.oyorooms.com/57353,Flagship Hotel Sridhar,0,571 Ratings,₹1318,₹3765,64% off,57353
https://www.oyorooms.com/162029,OYO Hc Plaza,1,,₹902,₹2577,64% off,162029
https://www.oyorooms.com/75611,Super OYO The Nest 2,0,1593 Ratings,₹950,₹3105,69% off,75611
https://www.oyorooms.com/91303,SPOT ON 66973 Hotel Chandigarh Highway,0,1 Ratings,₹762,₹2178,65% off,91303
https://www.oyorooms.com/97480,OYO Sabtera Homes,0,706 Ratings,₹1039,₹3225,67% off,97480
